date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:02:10	38683/38683	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2013:00:59%20GMT	https://www.dartfordlabourparty.org.uk/dartford-labour-response-to-government-budget-2020/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/dartford-labour-response-to-government-budget-2020/index.html	(from https://www.dartfordlabourparty.org.uk/category/latest-news/)
14:02:10	38102/38102	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2013:00:59%20GMT	https://www.dartfordlabourparty.org.uk/coronavirus-update-councillors-surgeries-suspended/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/coronavirus-update-councillors-surgeries-suspended/index.html	(from https://www.dartfordlabourparty.org.uk/category/latest-news/)
14:02:10	40241/40241	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2013:00:59%20GMT	https://www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/dartford-labour-celebrates-international-womens-day/index.html	(from https://www.dartfordlabourparty.org.uk/category/latest-news/)
14:02:10	37627/37627	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2013:00:59%20GMT	https://www.dartfordlabourparty.org.uk/our-new-team-for-dartford-2019/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/our-new-team-for-dartford-2019/index.html	(from https://www.dartfordlabourparty.org.uk/category/latest-news/)
14:02:12	36024/36024	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2013:02:12%20GMT	https://www.dartfordlabourparty.org.uk/thank-you-may-2019/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/thank-you-may-2019/index.html	(from https://www.dartfordlabourparty.org.uk/category/latest-news/)
14:02:16	1871/1871	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:14%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/126	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/126.json	(from https://www.dartfordlabourparty.org.uk/emma-ben-moussa/)
14:02:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:02:16%20GMT	https://www.dartfordlabourparty.org.uk/?p=126	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/index4ab3.html	(from https://www.dartfordlabourparty.org.uk/emma-ben-moussa/)
14:02:18	70407/70407	---M--	200	added ('OK')	image/jpeg	etag:%225d9bb527-11307%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/F760E6EC-3988-4E62-8031-90C2E7710D74-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/F760E6EC-3988-4E62-8031-90C2E7710D74-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/emma-ben-moussa/)
14:02:18	770/770	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2292ee8ca3e943e6fffd110ff9c2f1a48e-gzip%22	https://www.dartfordlabourparty.org.uk/emma-ben-moussa/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/emma-ben-moussa/feed/index.html	(from https://www.dartfordlabourparty.org.uk/emma-ben-moussa/)
14:02:18	2554/2554	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:18%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Femma-ben-moussa%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed4094.json	(from https://www.dartfordlabourparty.org.uk/emma-ben-moussa/)
14:02:19	2682/2682	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:02:18%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Femma-ben-moussa%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedb186	(from https://www.dartfordlabourparty.org.uk/emma-ben-moussa/)
14:02:24	47016/47016	---M--	200	added ('OK')	image/jpeg	etag:%225d9bb529-b7a8%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/F760E6EC-3988-4E62-8031-90C2E7710D74-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/F760E6EC-3988-4E62-8031-90C2E7710D74-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/emma-ben-moussa/)
14:02:27	68610/68610	---M--	200	added ('OK')	image/jpeg	etag:%225e8dcc3d-10c02%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/06A395CB-AF5E-4232-B043-5C908C5C7592-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/06A395CB-AF5E-4232-B043-5C908C5C7592-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/victoria-oguntope/)
14:02:27	1755/1755	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:25%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/171	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/171.json	(from https://www.dartfordlabourparty.org.uk/victoria-oguntope/)
14:02:27	776/776	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224daeb545ecc90daf7478611cf7814c85-gzip%22	https://www.dartfordlabourparty.org.uk/victoria-oguntope/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/victoria-oguntope/feed/index.html	(from https://www.dartfordlabourparty.org.uk/victoria-oguntope/)
14:02:28	77332/77332	---M--	200	added ('OK')	image/jpeg	etag:%225e8df496-12e14%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/01/Emma-Claire-Broomfield-e1586361394376-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/01/Emma-Claire-Broomfield-e1586361394376-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/emma-ben-moussa/)
14:02:28	2374/2374	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:27%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fvictoria-oguntope%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed6aa4.json	(from https://www.dartfordlabourparty.org.uk/victoria-oguntope/)
14:02:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:02:27%20GMT	https://www.dartfordlabourparty.org.uk/?p=171	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/indexa828.html	(from https://www.dartfordlabourparty.org.uk/victoria-oguntope/)
14:02:29	2466/2466	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:02:28%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fvictoria-oguntope%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedbe30	(from https://www.dartfordlabourparty.org.uk/victoria-oguntope/)
14:02:29	40784/40784	---M--	200	added ('OK')	image/jpeg	etag:%225e8dcc3f-9f50%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/06A395CB-AF5E-4232-B043-5C908C5C7592-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/06A395CB-AF5E-4232-B043-5C908C5C7592-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/victoria-oguntope/)
14:02:30	1740/1740	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:30%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/176	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/176.json	(from https://www.dartfordlabourparty.org.uk/kelly-grehan/)
14:02:30	761/761	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228ad7d3fe4151eccce079e88d4fd4acd9-gzip%22	https://www.dartfordlabourparty.org.uk/kelly-grehan/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/kelly-grehan/feed/index.html	(from https://www.dartfordlabourparty.org.uk/kelly-grehan/)
14:02:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:02:30%20GMT	https://www.dartfordlabourparty.org.uk/?p=176	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/index3440.html	(from https://www.dartfordlabourparty.org.uk/kelly-grehan/)
14:02:31	2349/2349	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:30%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fkelly-grehan%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed266e.json	(from https://www.dartfordlabourparty.org.uk/kelly-grehan/)
14:02:32	2441/2441	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:02:31%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fkelly-grehan%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed30de	(from https://www.dartfordlabourparty.org.uk/kelly-grehan/)
14:02:39	45072/45072	---M--	200	added ('OK')	image/jpeg	etag:%225e907e54-b010%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Kelly-Council-Image-Landscape-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Kelly-Council-Image-Landscape-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/kelly-grehan/)
14:02:39	66150/66150	---M--	200	added ('OK')	image/jpeg	etag:%225e907e54-10266%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Kelly-Council-Image-Landscape-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Kelly-Council-Image-Landscape-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/kelly-grehan/)
14:02:43	58536/58536	---M--	200	added ('OK')	image/jpeg	etag:%225e90d42e-e4a8%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Kelly-St-Johns-Image-e1586549745364-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Kelly-St-Johns-Image-e1586549745364-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/kelly-grehan/)
14:02:49	1740/1740	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:49%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/182	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/182.json	(from https://www.dartfordlabourparty.org.uk/sacha-gosine/)
14:02:49	761/761	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22770e87421de27e182cea1589f15d3e5b-gzip%22	https://www.dartfordlabourparty.org.uk/sacha-gosine/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/sacha-gosine/feed/index.html	(from https://www.dartfordlabourparty.org.uk/sacha-gosine/)
14:02:49	50506/50506	---M--	200	added ('OK')	image/jpeg	etag:%225dc46161-c54a%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/11/Sacha-Council-Image-Landscape-1-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/11/Sacha-Council-Image-Landscape-1-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/sacha-gosine/)
14:02:49	2349/2349	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:49%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fsacha-gosine%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedbb3a.json	(from https://www.dartfordlabourparty.org.uk/sacha-gosine/)
14:02:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:02:49%20GMT	https://www.dartfordlabourparty.org.uk/?p=182	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/index7b17.html	(from https://www.dartfordlabourparty.org.uk/sacha-gosine/)
14:02:50	2441/2441	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:02:50%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fsacha-gosine%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed7dd7	(from https://www.dartfordlabourparty.org.uk/sacha-gosine/)
14:02:50	56093/56093	---M--	200	added ('OK')	image/jpeg	etag:%225e921637-db1d%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Kelly-Toy-Appeal-KMTV-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Kelly-Toy-Appeal-KMTV-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/kelly-grehan/)
14:02:50	34765/34765	---M--	200	added ('OK')	image/jpeg	etag:%225dc606f3-87cd%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/11/Sacha-Council-Image-Landscape-1-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/11/Sacha-Council-Image-Landscape-1-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/sacha-gosine/)
14:02:50	70893/70893	---M--	200	added ('OK')	image/jpeg	etag:%225e90858a-114ed%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Alina-Council-Image-Landscape-e1586522728464-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Alina-Council-Image-Landscape-e1586522728464-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/alina-gaskin/)
14:02:51	1740/1740	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:50%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/172	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/172.json	(from https://www.dartfordlabourparty.org.uk/alina-gaskin/)
14:02:51	761/761	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22aefdfb29a80170827003e9929980e9b7-gzip%22	https://www.dartfordlabourparty.org.uk/alina-gaskin/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/alina-gaskin/feed/index.html	(from https://www.dartfordlabourparty.org.uk/alina-gaskin/)
14:02:51	2349/2349	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:51%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Falina-gaskin%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed9efe.json	(from https://www.dartfordlabourparty.org.uk/alina-gaskin/)
14:02:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:02:51%20GMT	https://www.dartfordlabourparty.org.uk/?p=172	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/indexf4d1.html	(from https://www.dartfordlabourparty.org.uk/alina-gaskin/)
14:02:51	2441/2441	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:02:51%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Falina-gaskin%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed5819	(from https://www.dartfordlabourparty.org.uk/alina-gaskin/)
14:02:52	51781/51781	---M--	200	added ('OK')	image/jpeg	etag:%225e90858b-ca45%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Alina-Council-Image-Landscape-e1586522728464-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Alina-Council-Image-Landscape-e1586522728464-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/alina-gaskin/)
14:02:52	59345/59345	---M--	200	added ('OK')	image/jpeg	etag:%225e90858a-e7d1%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Ricky-Council-Image-Landscape-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Ricky-Council-Image-Landscape-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/ricky-jones/)
14:02:52	1737/1737	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:52%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/178	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/178.json	(from https://www.dartfordlabourparty.org.uk/ricky-jones/)
14:02:52	758/758	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22912fc1a3b8a7d614f01d7ea9d870c67e-gzip%22	https://www.dartfordlabourparty.org.uk/ricky-jones/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/ricky-jones/feed/index.html	(from https://www.dartfordlabourparty.org.uk/ricky-jones/)
14:02:53	2344/2344	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:53%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fricky-jones%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedef03.json	(from https://www.dartfordlabourparty.org.uk/ricky-jones/)
14:02:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:02:53%20GMT	https://www.dartfordlabourparty.org.uk/?p=178	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/indexb50d.html	(from https://www.dartfordlabourparty.org.uk/ricky-jones/)
14:02:53	2436/2436	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:02:53%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fricky-jones%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedb73c	(from https://www.dartfordlabourparty.org.uk/ricky-jones/)
14:02:53	37025/37025	---M--	200	added ('OK')	image/jpeg	etag:%225e90858a-90a1%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Ricky-Council-Image-Landscape-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Ricky-Council-Image-Landscape-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/ricky-jones/)
14:02:54	1755/1755	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:54%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/148	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/148.json	(from https://www.dartfordlabourparty.org.uk/adrian-oakley-dow/)
14:02:54	776/776	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%224d3572e01c536ff2f656c870b428c40e-gzip%22	https://www.dartfordlabourparty.org.uk/adrian-oakley-dow/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/adrian-oakley-dow/feed/index.html	(from https://www.dartfordlabourparty.org.uk/adrian-oakley-dow/)
14:02:54	62074/62074	---M--	200	added ('OK')	image/jpeg	etag:%225da1a4e7-f27a%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/80FE30BD-CD2F-4E4B-A414-0F4834268D83-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/80FE30BD-CD2F-4E4B-A414-0F4834268D83-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/adrian-oakley-dow/)
14:02:54	2374/2374	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:54%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fadrian-oakley-dow%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedf473.json	(from https://www.dartfordlabourparty.org.uk/adrian-oakley-dow/)
14:02:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:02:55%20GMT	https://www.dartfordlabourparty.org.uk/?p=148	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/indexa36b.html	(from https://www.dartfordlabourparty.org.uk/adrian-oakley-dow/)
14:02:55	2466/2466	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:02:55%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fadrian-oakley-dow%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed24e7	(from https://www.dartfordlabourparty.org.uk/adrian-oakley-dow/)
14:02:56	54223/54223	---M--	200	added ('OK')	image/jpeg	etag:%225e9069e6-d3cf%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Romana-Council-Image-Landscape-1200x630-c-center.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Romana-Council-Image-Landscape-1200x630-c-center.jpg	(from https://www.dartfordlabourparty.org.uk/romana-gosine/)
14:02:56	37754/37754	---M--	200	added ('OK')	image/jpeg	etag:%225e90858b-937a%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/80FE30BD-CD2F-4E4B-A414-0F4834268D83-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2019/10/80FE30BD-CD2F-4E4B-A414-0F4834268D83-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/adrian-oakley-dow/)
14:02:56	1743/1743	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:56%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/180	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/wp/v2/posts/180.json	(from https://www.dartfordlabourparty.org.uk/romana-gosine/)
14:02:56	2354/2354	---MCZ	200	added ('OK')	application/json	date:Sun,%2019%20Sep%202021%2013:02:56%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fromana-gosine%2F	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed29c8.json	(from https://www.dartfordlabourparty.org.uk/romana-gosine/)
14:02:56	764/764	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%228ad175bbac37e7220af40557b161beb1-gzip%22	https://www.dartfordlabourparty.org.uk/romana-gosine/feed/	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/romana-gosine/feed/index.html	(from https://www.dartfordlabourparty.org.uk/romana-gosine/)
14:02:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Sep%202021%2013:02:56%20GMT	https://www.dartfordlabourparty.org.uk/?p=180	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/index2586.html	(from https://www.dartfordlabourparty.org.uk/romana-gosine/)
14:02:56	2446/2446	---MCZ	200	added ('OK')	text/xml	date:Sun,%2019%20Sep%202021%2013:02:56%20GMT	https://www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dartfordlabourparty.org.uk%2Fromana-gosine%2F&format=xml	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-json/oembed/1.0/embedb99b	(from https://www.dartfordlabourparty.org.uk/romana-gosine/)
14:02:57	37266/37266	---M--	200	added ('OK')	image/jpeg	etag:%225e9069e6-9192%22	https://www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Romana-Council-Image-Landscape-800x0-c-default.jpg	C:/My%20Web%20Sites/dartfordlaboursite/www.dartfordlabourparty.org.uk/wp-content/uploads/sites/340/2020/04/Romana-Council-Image-Landscape-800x0-c-default.jpg	(from https://www.dartfordlabourparty.org.uk/romana-gosine/)
